Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2024-09-30,1854.484619140625,1879.84587760492,1849.4420586771876,1858.8351084272188,6986955
2025-01-23,1865.449951171875,1879.550048828125,1852.699951171875,1858.0,5907471
2024-10-21,1831.891845703125,1877.4234656963636,1817.3079003655882,1869.81007944151,4654601
2024-11-29,1857.8499755859375,1877.0,1845.0,1851.0999755859375,5244346
2025-02-03,1863.300048828125,1876.550048828125,1832.4000244140625,1836.0,4823228
2024-11-14,1864.550048828125,1876.0,1856.0,1865.5999755859375,4311431
2025-02-13,1843.25,1873.5,1835.6500244140625,1868.5,5237744
2024-11-13,1868.4000244140625,1873.199951171875,1856.300048828125,1861.0999755859375,4257495
2024-08-22,1859.082275390625,1872.3314432555287,1848.650998283393,1862.7900581496808,4300287
2024-11-11,1860.0999755859375,1868.0,1822.550048828125,1829.0,3804234
2024-08-26,1855.0284423828125,1867.4865682155496,1843.015202199224,1848.947654566818,3728589
2024-11-21,1834.050048828125,1867.0,1820.5999755859375,1842.0,5436504
2025-01-22,1856.449951171875,1865.800048828125,1805.1500244140625,1807.4000244140625,8373913
2024-10-23,1852.309326171875,1864.7674514965342,1823.2402866169718,1824.4762141431493,4311910
2024-08-20,1851.122802734375,1864.4708203012337,1847.167834566417,1858.8350389403133,3870333
2024-07-31,1847.21728515625,1863.9270494903697,1844.0533589598933,1855.8687778607152,5004209
2025-01-28,1829.75,1863.5,1824.9000244140625,1830.0,6999495
2025-01-27,1822.0,1863.0,1812.0,1848.75,7652371
2024-10-24,1842.3724365234375,1862.7899835717537,1839.0601748638333,1840.4444378443384,2906475
2024-07-26,1857.7474365234375,1861.8012547338872,1804.800252190318,1804.800252190318,11369047
2025-02-18,1851.949951171875,1861.6500244140625,1837.5999755859375,1842.300048828125,4365260
2024-08-23,1841.1365966796875,1861.4058092497896,1836.0940362282875,1857.0553199735814,5015935
2024-10-28,1844.3499755859375,1860.7137049405378,1836.0940035326346,1838.7635588134694,7018940
2024-11-19,1824.75,1859.699951171875,1820.550048828125,1825.5,4669769
2025-02-14,1856.4000244140625,1859.300048828125,1828.3499755859375,1854.0,5292961
2024-07-30,1856.0172119140625,1858.7856173089488,1839.0602611731742,1850.0352740764486,2721265
2025-01-17,1815.449951171875,1858.0,1812.0,1851.0,16409953
2024-08-21,1851.6171875,1857.8463106891932,1846.0802561629678,1853.9901925575998,1966902
2024-10-22,1830.7547607421875,1856.6598749420027,1826.157086057666,1837.280434151161,4125240
2024-10-25,1841.087158203125,1855.2260969140489,1825.613321185463,1842.471300498032,4689120
2025-02-17,1842.300048828125,1852.75,1822.1500244140625,1838.550048828125,4428956
2024-10-29,1839.300048828125,1851.5999755859375,1829.0,1846.0,4621252
2025-02-19,1810.800048828125,1849.199951171875,1805.9000244140625,1847.4000244140625,4611411
2024-11-18,1811.449951171875,1849.199951171875,1795.0,1849.199951171875,4839244
2024-08-01,1831.7435302734375,1846.8713321859477,1824.327964766531,1835.2041275099937,7475014
2024-08-19,1843.8062744140625,1846.5253151272077,1828.381801448105,1839.0602641636058,2585989
2024-08-16,1838.02197265625,1840.8893487203159,1808.9035677667387,1829.1727796493396,7335657
2024-11-08,1829.949951171875,1840.5999755859375,1813.1500244140625,1818.0,4210960
2024-10-30,1802.0999755859375,1839.0,1796.3499755859375,1832.0,5919715
2024-08-02,1800.697021484375,1838.5658912936087,1795.703946415569,1822.2516470309874,7400938
2025-01-21,1800.699951171875,1831.6500244140625,1793.050048828125,1819.050048828125,7169109
2025-02-20,1825.1500244140625,1831.0,1805.550048828125,1805.550048828125,2218020
2025-02-21,1815.0,1829.8499755859375,1806.199951171875,1821.800048828125,3379879
2025-01-20,1813.300048828125,1827.949951171875,1793.1500244140625,1822.949951171875,4333011
2024-11-06,1823.699951171875,1827.199951171875,1762.6500244140625,1764.0,10421494
2024-11-07,1803.050048828125,1825.699951171875,1787.0,1812.949951171875,4550965
2024-07-19,1772.7650146484375,1823.24034470405,1766.338191307561,1823.24034470405,29819116
2024-07-24,1813.303466796875,1821.608924304843,1799.1150422644587,1816.813549415664,6002845
2024-07-23,1816.2203369140625,1819.2359278172223,1763.1743005910796,1789.6231510275363,7113056
2022-01-17,1802.8743896484375,1816.2600226602578,1794.5083831999527,1801.9913565784761,5262464
2024-07-25,1804.305908203125,1810.2878458920018,1791.6005969829364,1799.510533393457,5815599
2025-02-24,1764.0999755859375,1808.0,1750.25,1800.050048828125,7594720
2022-01-18,1785.4454345703125,1807.9871770085945,1776.8005147621873,1786.7003130014948,3690315
2024-08-14,1802.7239990234375,1804.4542976650341,1777.214405057477,1781.7132298040501,7450718
2024-07-22,1790.4635009765625,1802.4767409150693,1772.764994301763,1779.8840094152727,8462126
2022-01-14,1793.4395751953125,1796.832478669251,1748.4955470133787,1749.4251033913763,7688506
2024-08-13,1777.21435546875,1789.6231165163863,1768.9090187776696,1789.6231165163863,4176918
2024-10-31,1757.25,1787.9000244140625,1746.5,1787.9000244140625,7395236
2022-03-17,1723.955078125,1787.815663530222,1703.923208095661,1787.815663530222,17731459
2022-03-30,1769.828857421875,1783.818726591088,1761.5093730537321,1775.4527190145795,7795839
2024-08-12,1777.1650390625,1783.1963416124136,1748.1948478346778,1753.089193549223,4315329
2022-01-19,1735.5283203125,1781.0300606595385,1731.6241153535711,1781.0300606595385,5747770
2022-01-03,1764.71630859375,1779.2174792633514,1754.7701004661621,1754.7701004661621,3329616
2025-02-25,1767.699951171875,1778.449951171875,1745.1500244140625,1745.1500244140625,5092963
2022-03-31,1772.5244140625,1778.241208021425,1760.7655041327755,1766.1569760798263,5399145
2022-01-13,1763.1824951171875,1777.7764841343992,1734.877436738034,1770.8048116475977,14277630
2024-08-07,1771.479736328125,1777.6593742044852,1742.2623601702733,1775.7807401508612,5094329
2024-08-05,1732.17724609375,1777.2638600737969,1699.2027223979335,1764.8550988919399,10736703
2024-08-06,1731.38623046875,1776.7200306535497,1725.2065924747465,1740.3837592488085,7690163
2025-02-27,1764.300048828125,1775.8499755859375,1751.0999755859375,1755.199951171875,5757079
2022-04-01,1769.45703125,1775.731536597674,1745.9857334679596,1753.9333721589398,6171518
2021-12-30,1759.5106201171875,1775.2666674881161,1742.313828563704,1751.7488477048607,4584738
2022-01-04,1765.366943359375,1772.338615899716,1745.7068041013672,1764.7161858395368,3921999
2022-01-05,1714.706298828125,1768.852961113544,1710.3838387153835,1766.1572247604504,6995719
2024-11-05,1754.199951171875,1768.449951171875,1745.0,1760.0,3160880
2024-11-04,1763.6500244140625,1767.0,1718.0,1724.5,7336722
2022-03-23,1740.5013427734375,1766.1570754915947,1726.1861522041534,1763.368406425029,6192824
2024-11-01,1760.8499755859375,1766.0,1752.050048828125,1764.5,371966
2021-12-31,1754.7701416015625,1764.6234170140424,1739.804305850686,1756.8616435581794,4619420
2021-12-28,1755.002685546875,1762.3462046478103,1746.0789657722432,1748.2168776559945,3340933
2022-03-14,1757.5120849609375,1761.5092225166177,1702.5289195311364,1702.5289195311364,10289724
2022-03-24,1753.7939453125,1761.1374632770805,1725.3960664954084,1725.3960664954084,3784303
2024-08-09,1750.81494140625,1760.7023616598503,1736.23099653219,1751.3093124189302,4258524
2022-03-25,1744.359130859375,1760.5798448652279,1727.1158140230166,1758.7207320406606,3438588
2022-03-16,1756.303955078125,1760.5333687844893,1718.7498523223176,1733.6227553169942,5233979
2021-12-29,1752.72509765625,1760.3939378785772,1744.2196339881484,1750.8194616670548,3236635
2024-08-08,1723.5257568359375,1759.91139245447,1707.6563983950045,1759.91139245447,6227910
2022-04-04,1750.30810546875,1759.6501922901634,1741.0590650604734,1756.6291341153387,7364074
2022-03-22,1754.4447021484375,1756.8615259978912,1709.454151486837,1719.6792714794174,5709382
2022-04-05,1729.997314453125,1756.4896706450008,1726.3256122290609,1751.0983118536058,5472024
2022-03-29,1753.143310546875,1756.3038248932216,1729.4861463630375,1741.8957011851217,3917785
2022-01-12,1745.1954345703125,1755.931855251634,1728.9747224817572,1737.247796267448,5362535
2022-03-15,1709.7330322265625,1755.3277029055291,1701.0881128220879,1755.3277029055291,7140443
2025-02-28,1687.699951171875,1755.0999755859375,1682.449951171875,1755.050048828125,12182167
2022-03-21,1722.5145263671875,1753.9799877025819,1711.406259343403,1729.9044543327732,8362085
2022-03-28,1741.8958740234375,1748.402769246931,1722.1427992378326,1734.5523552912455,4008555
2024-07-18,1738.258056640625,1745.5252867669142,1699.6476302577444,1699.6476302577444,11248896
2021-12-24,1732.2281494140625,1743.6152139862772,1723.3973646437735,1741.0124109812803,3780347
2021-12-27,1734.691650390625,1742.4534234208718,1715.0780335894442,1728.9748559951036,2647733
2022-01-11,1724.8848876953125,1738.2705229728817,1719.8188505435949,1724.327176531923,5142287
2022-01-10,1720.3763427734375,1738.1773688253013,1685.2855920293082,1687.1447046515136,7857560
2025-03-05,1711.5,1732.949951171875,1692.449951171875,1692.449951171875,8180782
2021-12-23,1726.7440185546875,1730.4622443110375,1698.299614212859,1702.250229078981,4112933
2025-03-03,1708.5999755859375,1728.5999755859375,1692.300048828125,1692.300048828125,7504969
2022-04-06,1700.019287109375,1726.6511020369257,1693.7913042967173,1724.3272109170914,5407453
2025-03-06,1715.8499755859375,1722.300048828125,1691.0999755859375,1715.0,10610547
2025-03-10,1701.449951171875,1719.0,1676.199951171875,1686.0,7558981
2024-07-16,1706.6182861328125,1718.3348554402428,1680.8615071130416,1699.2520853457738,6886281
2022-01-20,1695.2320556640625,1717.820322830034,1687.6097381482286,1714.1020970230425,5533463
2022-03-10,1697.277099609375,1714.799215531617,1682.682995649764,1714.799215531617,6547182
2021-12-17,1692.5826416015625,1712.2427809170886,1679.475919881623,1691.7925414055924,18887243
2024-07-15,1687.8321533203125,1708.5462508493542,1683.4816641905138,1706.766466892966,6942230
2022-04-08,1686.7730712890625,1708.5247143950876,1680.6380215594768,1694.5813679772823,5131446
2021-12-21,1683.9842529296875,1708.5245631468267,1674.1309783609547,1674.1309783609547,5353584
2022-01-07,1686.494384765625,1706.665715204983,1679.522711092402,1687.5632839518514,4834389
2025-03-07,1686.0,1705.0,1675.5,1703.0999755859375,8019331
2021-10-20,1660.6683349609375,1702.7298385876024,1653.0208604216416,1685.5919958239788,5876115
